title,price,location,time,status,seller_nickname,description,image_count,chat_count,interest_count,view_count,manner_temperature,url
차오차이 마라샹궈 마라훠궈소스 즈마훠궈소스 5개,"5,000원",대전 서구 둔산동,끌올 9분 전,판매중,보글보글,"차오차이 마라훠궈소스 즈마훠궈소스 미개봉 새상품 5개 판매합니다 각 150g으로 3-4인분 양이에요 훠궈, 마라탕, 마라샹궈 등 다양한 마라 요리에 활용하기 좋아요",5,2,1,43,69.8°C,https://www.daangn.com/kr/buy-sell/%EC%B0%A8%EC%98%A4%EC%B0%A8%EC%9D%B4-%EB%A7%88%EB%9D%BC%EC%83%B9%EA%B6%88-%EB%A7%88%EB%9D%BC%ED%9B%A0%EA%B6%88%EC%86%8C%EC%8A%A4-%EC%A6%88%EB%A7%88%ED%9B%A0%EA%B6%88%EC%86%8C%EC%8A%A4-5%EA%B0%9C-rcc3c4mbpq8a/
공진보향 침출차 1.5g x 20개,"50,000원",대전 서구 둔산동,끌올 9분 전,판매중,득템할사람,"공진보향 침출차입니다 - 내용량: 1.5g x 20개입 (30g) - 소비기한: 2년  침향(인도네시아), 당귀(국내산), 산수유(국내산) 등이 함유되어 있습니다 티백으로 들어 있습니다  머그잔에 1개 우려서 먹으면 기운이 따뜻해집니다 선물용으로 좋습니다",7,0,1,13,63.3°C,https://www.daangn.com/kr/buy-sell/%EA%B3%B5%EC%A7%84%EB%B3%B4%ED%96%A5-%EC%B9%A8%EC%B6%9C%EC%B0%A8-1-5g-x-20%EA%B0%9C-6oh9z43rfgpg/
오늘저녁 18:15 메박현대아울렛 영화 <노머시> 보실분,"1,500원",대전 서구 둔산동,12분 전,판매중,Oo,"중앙 좋은 자리로 2연석 있습니다. 1장1500, 나눔안함. 당근페이로 쿨거해주세요~",5,0,0,1,44.4°C,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EB%8A%98%EC%A0%80%EB%85%81-18-15-%EB%A9%94%EB%B0%95%ED%98%84%EB%8C%80%EC%95%84%EC%9A%B8%EB%A0%9B-%EC%98%81%ED%99%94-%EB%85%B8%EB%A8%B8%EC%8B%9C-%EB%B3%B4%EC%8B%A4%EB%B6%84-hug12ioctef4/
"온앤온 가죽 자켓, 44사이즈","30,000원",대전 서구 둔산동,끌올 13분 전,판매중,둔산동,오래전 구입한 옷인데 상태 매우 좋습니다 한 해만 입고 넣어둔 상태입니다 체구가 작아 소매 줄였고요 44-아주 마른55까지 입으실 수 있어요  소매 걷어 입으셔도 돼요,7,0,4,99,37.4°C,https://www.daangn.com/kr/buy-sell/%EC%98%A8%EC%95%A4%EC%98%A8-%EA%B0%80%EC%A3%BD-%EC%9E%90%EC%BC%93-44%EC%82%AC%EC%9D%B4%EC%A6%88-5dm31a7bm755/
가디건 55-마른 66,"7,000원",대전 서구 둔산동,끌올 13분 전,판매중,둔산동,보세 제품이고 반품 시기 놓친 옷이에요 두번 실내에서 입은 옷이고 원단은 부드러운 소재의 옷은 아니에요,6,0,10,329,37.4°C,https://www.daangn.com/kr/buy-sell/%EA%B0%80%EB%94%94%EA%B1%B4-55-%EB%A7%88%EB%A5%B8-66-xsvzymmdjnz5/
조말론 잉글리쉬 페어 앤 프리지아 코롱 30ml,"33,000원",대전 서구 둔산동,끌올 14분 전,판매중,구름구름,조말론 잉글리쉬 페어 앤 프리지아 코롱 30ml입니다 온라인 면세점에서 구매했고 아직 많이 남아있습니다 정가 11만원인데 35000원에 판매합니다.  반값택배비는 제가 부담하겠습니다!😃 편하게 연락 부탁드립니다ㅎㅎ!,7,0,10,102,36.5°C,https://www.daangn.com/kr/buy-sell/%EC%A1%B0%EB%A7%90%EB%A1%A0-%EC%9E%89%EA%B8%80%EB%A6%AC%EC%89%AC-%ED%8E%98%EC%96%B4-%EC%95%A4-%ED%94%84%EB%A6%AC%EC%A7%80%EC%95%84-%EC%BD%94%EB%A1%B1-30ml-7t8vgkku5w4i/
수납형 아일랜드 식탁,"150,000원",대전 서구 둔산동,14분 전,판매중,갓킹,"수납 공간이 있는 아일랜드 식탁입니다 상판은 밝은 오크 색상이고, 하단은 흰색 수납장으로 되어있습니다 수납 공간이 넉넉해서 주방용품이나 식료품 보관에 유용합니다 약간의 사용감은 있지만 전체적으로 깨끗합니다 전체적으로 깨끗합니다 까진곳도없어요 사이즈는제가샀던기억으로는1200이었던거같습니다 하자는 서람문에 줄처럼 먼가자국이생겼는데 닦으면지워지는지는모르겠습니다. 그거감안하고 가격측정했습니다. 진짜좋은제품입니다  이사중이니 낼까지연락없으면 중고업체에게넘기겠습니다.",10,0,1,23,40.4°C,https://www.daangn.com/kr/buy-sell/%EC%88%98%EB%82%A9%ED%98%95-%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C-%EC%8B%9D%ED%83%81-jyihxw5fxfdg/
3M 슈퍼그립 200 작업장갑 M 새상품,"1,600원",대전 서구 둔산동,끌올 15분 전,판매중,챱챱,"3M 슈퍼그립 200 작업장갑 M 사이즈 새제품입니다 NBR Foam Coating 처리되어 고신축성과 강한 내구성을 자랑하며, 스마트폰 터치도 가능해서 작업 중에도 편리하게 사용할 수 있어요 회색이며, 미개봉 새상품입니다 M 17개 개당 가격 1600원  한번에 구입시 네고 가능합니다",5,1,10,291,36.9°C,https://www.daangn.com/kr/buy-sell/3m-%EC%8A%88%ED%8D%BC%EA%B7%B8%EB%A6%BD-200-%EC%9E%91%EC%97%85%EC%9E%A5%EA%B0%91-m-%EC%83%88%EC%83%81%ED%92%88-xteg95caibnt/
"신세계 상품권 15만원 (50,000x3) 교환권","145,000원",대전 유성구 구즉동,17분 전,판매중,망고밍고,"신세계 상품권 50,000 3장 교환권입니다 종이 상품권으로 교환해서 사용 하셔야 돼요",5,0,0,0,42.7°C,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%EC%84%B8%EA%B3%84-%EC%83%81%ED%92%88%EA%B6%8C-15%EB%A7%8C%EC%9B%90-50-000x3-%EA%B5%90%ED%99%98%EA%B6%8C-3tn15k8urtiz/
리벤스 폴딩박스 2개 판매합니다,"10,000원",대전 서구 둔산동,17분 전,판매중,토끼,이사로 짐정리합니다! 아이보리색상 접이식으로 폴딩이 가능합니다 https://ozip.me/Zs415Db 사이즈는 링크참고해주세요,6,1,0,38,42.1°C,https://www.daangn.com/kr/buy-sell/%EB%A6%AC%EB%B2%A4%EC%8A%A4-%ED%8F%B4%EB%94%A9%EB%B0%95%EC%8A%A4-2%EA%B0%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-9syqinogxumk/
CHASCO 스네일 & 24K 골드 앰플 새상품,"25,000원",대전 서구 둔산동,18분 전,판매중,에땅사랑,"CHASCO 스네일 & 24K 골드 앰플 100ml 새상품입니다 피부에 보습과 영양을 부여해줍니다 제조번호는 CSF001이고, 소비기한은 29년 1월 10일까지입니다. ㆍ비대면 좋아요 ㆍ반품.환불 사양합니다. ㆍ일때문에 답장 늦을수 있어요",9,0,0,5,43.1°C,https://www.daangn.com/kr/buy-sell/chasco-%EC%8A%A4%EB%84%A4%EC%9D%BC-24k-%EA%B3%A8%EB%93%9C-%EC%95%B0%ED%94%8C-%EC%83%88%EC%83%81%ED%92%88-d5htjiaujmko/
노스페이스 윈드스토퍼 700 핑크,"25,000원",대전 서구 둔산동,20분 전,판매중,베비부,노스페이스 700 윈드스토퍼 패딩입니다 - Summit Series 제품입니다 - 윈드스토퍼 기능으로 방풍에 탁월합니다 -가볍고 따뜻해서 겨울철에 입기 좋습니다 -밝고 화사한 핑크라 이쁘고 산에도 잘 어울려요 -표기 사이즈 85 인데 다른 패딩보다 크게나온편이라 보통 패딩 90-95 입는데 충분히 넉넉한 느낌 받았어요.,5,0,0,1,36.5°C,https://www.daangn.com/kr/buy-sell/%EB%85%B8%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EC%9C%88%EB%93%9C%EC%8A%A4%ED%86%A0%ED%8D%BC-700-%ED%95%91%ED%81%AC-6pgnpsahpvr8/
산타마리아노벨라 바디워시 안젤리피렌체,"45,000원",대전 서구 둔산동,끌올 21분 전,판매중,몬쉘톤톤,산타 마리아 노벨라 안젤리 디 피렌체 바디 앤 샤워 젤 새 상품입니다. - 용량: 250ml - 소비기한: 27년 7월 2일까지,6,3,10,152,39.1°C,https://www.daangn.com/kr/buy-sell/%EC%82%B0%ED%83%80%EB%A7%88%EB%A6%AC%EC%95%84%EB%85%B8%EB%B2%A8%EB%9D%BC-%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C-%EC%95%88%EC%A0%A4%EB%A6%AC%ED%94%BC%EB%A0%8C%EC%B2%B4-xyeghog55oag/
내셔널지오그래픽,"150,000원",대전 중구 문창동,끌올 23분 전,판매중,유리,내셔널지오그래픽  누빔경량패딩 서울 롯데에서 구매했어요 ⏩️최종가격. 브랜드: 내셔널지오그래픽  색상: 베이지 사이즈: 105 사놓고 옷장보관만한거라  약간의 구김은 생겼네요 손이잘안가 판매합니다  직접보고 결정하세요  ⏩️직거래장소 충무로139,8,1,11,498,41.1°C,https://www.daangn.com/kr/buy-sell/%EB%82%B4%EC%85%94%EB%84%90%EC%A7%80%EC%98%A4%EA%B7%B8%EB%9E%98%ED%94%BD-a8uv5u983zwk/
"또봇 트라이탄, A, X, Z, 붐","90,000원",대전 서구 둔산동,23분 전,판매중,byeol,"또봇 트라이탄, A, X, Z, 붐 입니다 파손또봇 트라이탄, A, X, Z, 붐 입니다 파손, 변색없이 깨끗합니다 또봇 A 빛 잘 나와요 문의 없으시면 바로 안전결제 해주세요~ 가격제안 받아요~ 환불 X 배송 중 발생한 파손은 책임지지 않습니다, 변색없이 깨끗합니다 또봇 A 빛 잘 나와요 문의 없으시면 바로 안전결제 해주세요~ 가격제안 받아요~ 환불 X 배송 중 발생한 파손은 책임지지 않습니다",11,0,0,14,46.6°C,https://www.daangn.com/kr/buy-sell/%EB%98%90%EB%B4%87-%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%83%84-a-x-z-%EB%B6%90-16fhfhxpmeae/
카카오프렌즈 춘식이 키링,"3,400원",대전 서구 둔산동,끌올 23분 전,판매중,냥펀치원탑,"카카오프렌즈 춘식이 키링입니다 미개봉 새 제품이며, 종류는 사진 참고해주세영! 문고리거래해용💞",5,0,2,61,42.6°C,https://www.daangn.com/kr/buy-sell/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%94%84%EB%A0%8C%EC%A6%88-%EC%B6%98%EC%8B%9D%EC%9D%B4-%ED%82%A4%EB%A7%81-i22ttb9n8iya/
macni 스윗 키링,"8,800원",대전 서구 둔산동,끌올 23분 전,판매중,냥펀치원탑,macni 미니 토끼 키링 핑크색 새상품입니당  실물이 정말기여워요ㅜㅜ! 16000원짜리에용 !!,6,0,5,81,42.6°C,https://www.daangn.com/kr/buy-sell/macni-%EC%8A%A4%EC%9C%97-%ED%82%A4%EB%A7%81-ymtyby89f3ia/
⭕️요시다 포터 타임 2WAY 브리프케이스 L 655-08298 A급,"380,000원",대전 서구 둔산동,24분 전,판매중,두롱이,"​직거래: 대전 지역 가능  ​택배: 타지역은 당근페이 안전거래로 택배 발송해 드립니다. 더 이상 가격변경 없습니다 다른 가방도 있어요 참고하세요 https://korea.shop-porter.com/product/view.asp?ProductNo=3976&no=216 ""흐물거리는 가방은 싫으신가요? 각 잡힌 비즈니스 포터의 끝판왕, '타임(TIME)'입니다."" 캐주얼한 탱커 라인과 달리, 정장에 완벽하게 어울리며 노트북 수납 등 실용성이 극대화된 모델입니다. 현재 외관상 새 상품과 다를 바 없는 빳빳한 컨디션을 유지하고 있습니다. 깔끔한 출퇴근용 가방을 찾으시는 분께 자신 있게 추천합니다. 📏 제품 스펙 (Specification) ✅ 모델명: PORTER TIME 2WAY BRIEFCASE (PT-655-08298PT10) 블루 ✅ 사이즈: W 410 × H 300 × D 80 (mm) / 15인치 노트북 수납 가능 ✅ 소재: 코듀라 나일론 트윌 (테프론 발수 가공 + PVC 방수 코팅) ✨ 핵심 관리 상태 (Condition) ""가방의 생명인 '각'이 무너지지 않고 새것처럼 빳빳합니다."" ✅ 외부 (A급): 기스, 찍힘, 오염 전혀 없습니다. 포터 타임 특유의 코듀라 원단 결이 그대로 살아있으며, 바닥 모서리까지 완벽하게 깨끗합니다. ✅ 핸들/스트랩: 손잡이 가죽과 어깨 끈 모두 사용감이 느껴지지 않을  정도로 짱짱합니다. 보풀이나 늘어짐 일절 없습니다. ✅ 내부: 펜 자국이나 오염 없이 매우 쾌적합니다. 노트북 포켓 밴딩도 늘어짐 없이 쫀쫀합니다. ✅ 특이사항 (솔직설명): 숄더 스트랩 연결 고리(금속)끼리 닿는 부분에 아주 미세한 마찰 흔적은 있습니다. 하지만 도색이 벗겨지거나 까진 것이 아니라서 실착 시 전혀 티가 나지 않습니다. 이 점을 제외하면 사실상 새것과 다름없습니다. 🏆 이 가방이 필요한 이유 (Features) 프로페셔널한 수납: 외부: 자주 쓰는 폰/지갑을 위한 대형 포켓 (내부 분리됨) 내부: 안전한 PC 수납창, 서류용 찍찍이 포켓, 펜 홀더 등 비즈니스에 최적화된 동선을 제공합니다. 가벼움과 내구성: 가죽 가방처럼 무겁지 않으면서(약 1kg), 일반 나일론보다 훨씬 질긴 '코듀라' 원단을 사용해 전투용으로 써도 끄떡없습니다.",14,0,0,6,44.7°C,https://www.daangn.com/kr/buy-sell/%EC%9A%94%EC%8B%9C%EB%8B%A4-%ED%8F%AC%ED%84%B0-%ED%83%80%EC%9E%84-2way-%EB%B8%8C%EB%A6%AC%ED%94%84%EC%BC%80%EC%9D%B4%EC%8A%A4-l-655-08298-a%EA%B8%89-6fop3ydpjv42/
뉴발란스 2010 차콜색상 280사이즈(1회 착용),"125,000원",대전 서구 둔산동,끌올 27분 전,판매중,식빵과버터,최근에 발매된 뉴발란스 2010 차콜색상 280사이즈 판매합니다.  정확한 상품명은 U20107Z3 입니다.  차콜과 네이비 블랙 색상이 조화롭게 구성되어 다양한 착장에 어울리고 사진보다 실물이 더 세련된 느낌이에요.  사이즈미스로 1회 단시간 착용하고 판매합니다. 바로 신으려고 박스는 처분한 상태라 공홈에서 구매한 내역을 사진으로 첨부했습니다. 더 궁금한 부분이 있으시면 사진으로 찍어 보여드립니다.  둔산동 가람아파트,11,0,11,248,58.7°C,https://www.daangn.com/kr/buy-sell/%EB%89%B4%EB%B0%9C%EB%9E%80%EC%8A%A4-2010-%EC%B0%A8%EC%BD%9C%EC%83%89%EC%83%81-280%EC%82%AC%EC%9D%B4%EC%A6%88-1%ED%9A%8C-%EC%B0%A9%EC%9A%A9-zhqw8ue9ivi1/
스타벅스 아메리카노 2잔+생크림 카스테라,"12,000원",대전 서구 둔산동,27분 전,판매중,코코,"10.7까지로 넉넉합니다 정가 13900원이고 매장 따라 음료, 디저트 변경 가능합니다",5,0,1,5,74.9°C,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EB%85%B8-2%EC%9E%94-%EC%83%9D%ED%81%AC%EB%A6%BC-%EC%B9%B4%EC%8A%A4%ED%85%8C%EB%9D%BC-m8wajxjnis3u/
GRAND 업소용 냉장고 GWS-B30R,"270,000원",대전 서구 둔산동,끌올 30분 전,판매중,문별,"GRAND 업소용 냉장고 GWS-B30R 모델입니다 - 2023년 4월에 제조되었어요 - 에너지소비효율등급은 3등급입니다 업소용으로 사용하기에 적합하며, 튼튼하고 효율적인 냉장 시스템을 갖추고 있습니다",6,1,10,224,42.7°C,https://www.daangn.com/kr/buy-sell/grand-%EC%97%85%EC%86%8C%EC%9A%A9-%EB%83%89%EC%9E%A5%EA%B3%A0-gws-b30r-fytj5z68p1bk/
서랍형 원목 테이블,"49,000원",대전 서구 둔산동,끌올 30분 전,판매중,문별,서랍이 있는 원목 테이블입니다 6개월 사용하던 테이블입니다. 총16개.상태 너무 깨끗합니다. 완전A급.가로1150 세로700,6,12,24,1491,42.7°C,https://www.daangn.com/kr/buy-sell/%EC%84%9C%EB%9E%8D%ED%98%95-%EC%9B%90%EB%AA%A9-%ED%85%8C%EC%9D%B4%EB%B8%94-t8imiiwvjsae/
후지필름 X-Half 실버 카메라 + 배터리 충전기,"500,000원",대전 서구 둔산동,32분 전,판매중,디오션,후지필름 X-Half 실버 카메라입니다 - 배터리 2개와 충전기 함께 드립니다 - 뛰어난 색감으로 인물 사진 촬영에 좋아요 - 작고 가벼워서 휴대하기 편리합니다 보증 유무를 몰라서 싸게 놓아요^^,7,2,7,30,42.9°C,https://www.daangn.com/kr/buy-sell/%ED%9B%84%EC%A7%80%ED%95%84%EB%A6%84-x-half-%EC%8B%A4%EB%B2%84-%EC%B9%B4%EB%A9%94%EB%9D%BC-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EC%B6%A9%EC%A0%84%EA%B8%B0-7eb3u28xodc8/
또봇 어드벤처 Y,"15,000원",대전 서구 둔산동,33분 전,판매중,byeol,또봇 어드벤처 Y 입니다 파손없이 깨끗합니다 가격제안 받아요~ 환불 X,6,0,1,7,46.6°C,https://www.daangn.com/kr/buy-sell/%EB%98%90%EB%B4%87-%EC%96%B4%EB%93%9C%EB%B2%A4%EC%B2%98-y-rctg7i92mkxf/
필로덴드론 마요이,"20,000원",대전 서구 둔산동,33분 전,판매중,딩가,초보자도 키우기 쉬운 마요이입니다. 자라면서 점점 갈라진 잎이 나오게 되는 멋진 식물이에요. 화분 : 지름 13cm 이태리 토분,10,0,2,11,90.9°C,https://www.daangn.com/kr/buy-sell/%ED%95%84%EB%A1%9C%EB%8D%B4%EB%93%9C%EB%A1%A0-%EB%A7%88%EC%9A%94%EC%9D%B4-9iyczuvprvii/
아이폰17프로맥스 내셔널지오그래픽 아이폰 카드포켓 케이스,"9,000원",대전 서구 둔산동,33분 전,판매중,gggg2222,내셔널지오그래픽 아이폰 케이스입니다 구입하고 잘 사용하지 않아 판매합니다. 상태 좋아요~ 저렴하게 가져가세요~!,7,0,0,9,41.5°C,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B017%ED%94%84%EB%A1%9C%EB%A7%A5%EC%8A%A4-%EB%82%B4%EC%85%94%EB%84%90%EC%A7%80%EC%98%A4%EA%B7%B8%EB%9E%98%ED%94%BD-%EC%95%84%EC%9D%B4%ED%8F%B0-%EC%B9%B4%EB%93%9C%ED%8F%AC%EC%BC%93-%EC%BC%80%EC%9D%B4%EC%8A%A4-pdxasi9kq481/
<왕과 사는 남자> 롯데시네마 영화티켓,"6,000원",대전 중구 오류동,33분 전,판매중,까미,믿고보는 (유해진 박지훈 주연 ) <왕과사는남자> 롯데 센트럴 2/14(토) 13:00 연석가능합니다 굿즈제외 영화만 관람하실분,5,1,1,26,51.5°C,https://www.daangn.com/kr/buy-sell/%EC%99%95%EA%B3%BC-%EC%82%AC%EB%8A%94-%EB%82%A8%EC%9E%90-%EB%A1%AF%EB%8D%B0%EC%8B%9C%EB%84%A4%EB%A7%88-%EC%98%81%ED%99%94%ED%8B%B0%EC%BC%93-5czd26ctao4a/
리안 드림콧 아기침대(재당근X),"150,000원",대전 서구 둔산동,33분 전,판매중,알람인가용,"리안 드림콧 크림아이보리 컬러 아기침대 팝니다. 작년에 새상품 구매하여 여아 혼자 깨끗하게 사용했습니다. 구성품은 하부 수납함, 모기장, 보관 가방, 모빌 다 있습니다. 모빌만 눈으로 보면서 사용했는데 아기가 별로 관심없어서 금방 뗐고,  나머지는 사용안한 새상품입니다.(침대밑에 줄도 안 뜯었어요) 들고 외출한 적 없고, 방수요 깔고 사용했고, 침대에서 토하거나 응아한 적도 없습니다. 침대는 분해해서 보관 가방에 넣어둘게요~ ✅️ 구입 후 교환 및 환불 불가 ✅️ 비대면 문고리 거래 희망 ✅️ 당근페이 후 상세주소 안내 ✅️ 약속 시간 잘 지켜주세요 ✅️ 에누리 답변 안해요",11,9,6,80,44.1°C,https://www.daangn.com/kr/buy-sell/%EB%A6%AC%EC%95%88-%EB%93%9C%EB%A6%BC%EC%BD%A7-%EC%95%84%EA%B8%B0%EC%B9%A8%EB%8C%80-%EC%9E%AC%EB%8B%B9%EA%B7%BCx-idzjzxpvd92x/
코넘 휴대용 분유포트,"28,000원",대전 서구 둔산동,35분 전,판매중,정리요정,"코넘 휴대용 분유포트입니다 스테인리스 스틸 316으로 만들어졌습니다 언제 어디서든 안전하게 분유를 탈 수 있습니다 25년에 구입, 충전포트 파손으로 1회 정품 AS받음 수리 후에는 작동 확인만 하고 사용하지 않았습니다 당근페이 문고리 거래",6,0,3,26,46.4°C,https://www.daangn.com/kr/buy-sell/%EC%BD%94%EB%84%98-%ED%9C%B4%EB%8C%80%EC%9A%A9-%EB%B6%84%EC%9C%A0%ED%8F%AC%ED%8A%B8-qsnweh89es2k/
화이트 원목 테이블,"38,000원",대전 서구 둔산동,끌올 37분 전,판매중,참봉이다,화이트 테이블입니다 (가로 1200/세로 70/높이 75) 흔들림 없이 튼튼하고 깨끗해요  원목 다리와 흰색 상판이 깔끔하게 어울립니다 상담 테이블이나 4인용 식탁으로  사용하기에 적당한 크기입니다.,7,0,8,132,39.7°C,https://www.daangn.com/kr/buy-sell/%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%9B%90%EB%AA%A9-%ED%85%8C%EC%9D%B4%EB%B8%94-9srtx4x6ete2/
아동 상하의 세트 120,"11,500원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,"- 부드러운 소재로 아이가 편안하게  입을 수 있어요. - 귀여운 디자인으로 아이에게 사랑스러움을 더해줍니다. ㅡ앞에 인어 꼬리가 포인트예요. 티셔츠는 두꺼운 기모 소재로 팔길이 약33cm, 허리 약38cm.총길이약 41cm입니다. 하의는 허리는 고무줄이고 길이는 60cm쯤. 문고리거래 반품불가 반택가능",10,0,4,138,62.9°C,https://www.daangn.com/kr/buy-sell/%EC%95%84%EB%8F%99-%EC%83%81%ED%95%98%EC%9D%98-%EC%84%B8%ED%8A%B8-120-58ug3rg8ofmk/
랑콤 메이크업 박스 . 파우치,"11,000원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,"랑콤 실버 파우치 새상품입니다. - 실버 색상에 랑콤 로즈 엠보싱 디자인이 예뻐요 - 휴대용 손잡이가 있어서 들고 다니기 편해요 ㅡ크기약 가로 34.5cm ,세로26cm,높이9cm. ㅡ새제품입니다.하지만 찍힘이나 구겨짐 고르지 못한 실밥처리등 100프로 완벽하지 않을수 있습니다. 문고리거래 반품불가",9,0,7,71,62.9°C,https://www.daangn.com/kr/buy-sell/%EB%9E%91%EC%BD%A4-%EB%A9%94%EC%9D%B4%ED%81%AC%EC%97%85-%EB%B0%95%EC%8A%A4-%ED%8C%8C%EC%9A%B0%EC%B9%98-gwyxbx2w81td/
티니핑 띠부씰 아야핑 새상품,"2,000원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,티니핑 띠부씰 아야핑 새상품입니다~ 문고리거래 반품불가 반택가능,5,0,1,15,62.9°C,https://www.daangn.com/kr/buy-sell/%ED%8B%B0%EB%8B%88%ED%95%91-%EB%9D%A0%EB%B6%80%EC%94%B0-%EC%95%84%EC%95%BC%ED%95%91-%EC%83%88%EC%83%81%ED%92%88-m2hjpqmkm9iq/
랑콤 파우치 새상품,"2,000원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,랑콤 파우치입니다 여행 갈 때 화장품 넣어가기 좋아요! 같이 있는 핀도 같이 드립니다 가로 18cm. 가로 9.5cm 입니다. 반품불가 반택가능 문고리거래,7,0,6,81,62.9°C,https://www.daangn.com/kr/buy-sell/%EB%9E%91%EC%BD%A4-%ED%8C%8C%EC%9A%B0%EC%B9%98-%EC%83%88%EC%83%81%ED%92%88-r6e9g7256syj/
기펠 벨리타 실리콘 조리도구 6P 새상품,"30,000원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,"기펠 벨리타 실리콘 조리도구 6P 세트 미개봉 새상품입니다 구성품은 국자, 뒤집개, 거품기, 요리 스푼, 벨프 스탠딩 밥주걱, 회전 거치대입니다 실리콘과 고무나무 재질로 되어있으며, 내열온도는 230도까지 가능하여 안전하게 사용하실 수 있습니다 편리한 스탠딩 밥주걱과 회전 거치대가 포함되어 있어 주방을 깔끔하게 정리하고 사용하기 편리합니다 문고리거래 반품불가  택배가능4500원",8,0,0,47,62.9°C,https://www.daangn.com/kr/buy-sell/%EA%B8%B0%ED%8E%A0-%EB%B2%A8%EB%A6%AC%ED%83%80-%EC%8B%A4%EB%A6%AC%EC%BD%98-%EC%A1%B0%EB%A6%AC%EB%8F%84%EA%B5%AC-6p-%EC%83%88%EC%83%81%ED%92%88-g9hfnsowrxvk/
짱구 뺏지 새상품,"1,000원",대전 서구 둔산동,끌올 37분 전,판매중,뚜리,"귀여운 짱구 뺏지 새상품이에요~ 다양한 짱구 캐릭터들이 있어요 컬렉션으로 모아도 좋고, 선물용으로도 좋을 것 같아요!중복으로 나온 상품 판매합니다. 개당 천원 입니다. 반택가능.반품불가.문고리거래",5,0,0,28,62.9°C,https://www.daangn.com/kr/buy-sell/%EC%A7%B1%EA%B5%AC-%EB%BA%8F%EC%A7%80-%EC%83%88%EC%83%81%ED%92%88-1zjvbq22uwoz/
redcamp 경량패딩점퍼 저렴하게,"3,000원",대전 중구 은행동,끌올 37분 전,판매중,bobi,redcamp 경량패딩점퍼예요 안입는옷 정리중이라 저렴하게 정리해요 안에 퍼가 있어서 정말따뜻해요 이것도 몇번안입어서 거의새거인데 맨마지막 사진보시면 한쪽옆구리쪽에 어디서 그랬는지 긁힘이있어요 이것때문에 저렴하게 내놓아요 상관없으신분 구매하셨으면 좋겠어요 체구작으신분 추천합니다 맞으시는분 저렴하게 데려가세요 에눌은정중하게 사양할께요^^ 꼭하실분 연락부탁드려요 ❤90사이즈(가슴단면43~4정도 길이60정도)❤ 🍏빠른거래위해 정리차원에서 저렴하게 내놓아요🍏 🍓중고거래상 반품환불 안되는점 양해부탁드려요,10,2,2,263,99.0°C,https://www.daangn.com/kr/buy-sell/redcamp-%EA%B2%BD%EB%9F%89%ED%8C%A8%EB%94%A9%EC%A0%90%ED%8D%BC-%EC%A0%80%EB%A0%B4%ED%95%98%EA%B2%8C-1f2cpkbe2eet/
골드 프레임 팔각 전신 거울,"72,000원",대전 서구 둔산동,끌올 38분 전,판매중,JD,"골드 프레임의 팔각 전신 거울입니다 미용실에서 사용하던 제품이며, 상태는 양호합니다 인테리어 효과도 뛰어나고, 공간을 넓어 보이게 하는 효과가 있습니다 총7대 있고 사이즈 800x1900입니다",7,2,4,86,37.4°C,https://www.daangn.com/kr/buy-sell/%EA%B3%A8%EB%93%9C-%ED%94%84%EB%A0%88%EC%9E%84-%ED%8C%94%EA%B0%81-%EC%A0%84%EC%8B%A0-%EA%B1%B0%EC%9A%B8-cqx9jyujh86t/
"소노 호텔 앤 리조트상품권 <-> 롯데, 신세계, 현대, NC 상품권과 교환","123,456원",대전 서구 둔산동,39분 전,판매중,상대와양자,"소노(구 대명 리조트) 호텔 앤 리조트 상품권과 롯데, 신세계, NC백화점 상품권 교환 원합니다. 10만원에서 50만원까지 교환 가능하세요.",5,0,1,30,56.2°C,https://www.daangn.com/kr/buy-sell/%EC%86%8C%EB%85%B8-%ED%98%B8%ED%85%94-%EC%95%A4-%EB%A6%AC%EC%A1%B0%ED%8A%B8%EC%83%81%ED%92%88%EA%B6%8C-%EB%A1%AF%EB%8D%B0-%EC%8B%A0%EC%84%B8%EA%B3%84-%ED%98%84%EB%8C%80-nc-%EC%83%81%ED%92%88%EA%B6%8C%EA%B3%BC-%EA%B5%90%ED%99%98-jgx7c9wts17a/
