title,price,location,time,status,url,seller_nickname,description,image_count
(1회착용)오디너리먼트 단스 울 자켓,"76,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/1%ED%9A%8C%EC%B0%A9%EC%9A%A9-%EC%98%A4%EB%94%94%EB%84%88%EB%A6%AC%EB%A8%BC%ED%8A%B8-%EB%8B%A8%EC%8A%A4-%EC%9A%B8-%EC%9E%90%EC%BC%93-5etwcobezfyv/,Suk2,"1회착용, 옷이 많아 팔아요 생활보풀 약간(크게 신경 안 쓰임) 구매가: 152,100원 —————————————————————————— 택배 +3,500원(반값택배는 +2,000원) 계좌이체 ❌ 당근페이만!! (계좌번호 공개 안 해요!) 직거래시 비대면 거래로 집 앞 소화전, 당근페이 받은 후 상세 주소 알려드려요. 주소 알려드렸는데 잠수타시거나, 수거 후 에눌 요구하시는 경우가 있어서 참고부탁드립니다🥹🥲",13
(1회착용)로빈유 핀턱 기모 슬랙스,"18,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/1%ED%9A%8C%EC%B0%A9%EC%9A%A9-%EB%A1%9C%EB%B9%88%EC%9C%A0-%ED%95%80%ED%84%B1-%EA%B8%B0%EB%AA%A8-%EC%8A%AC%EB%9E%99%EC%8A%A4-2fwa5zxfafth/,Suk2,"1회착용, 옷이 많아 팔아요 구매가: 42,000원 —————————————————————————— 택배 +3,500원(반값택배는 +2,000원) 계좌이체 ❌ 당근페이만!! (계좌번호 공개 안 해요!) 직거래시 비대면 거래로 집 앞 소화전, 당근페이 받은 후 상세 주소 알려드려요. 주소 알려드렸는데 잠수타시거나, 수거 후 에눌 요구하시는 경우가 있어서 참고부탁드립니다🥹🥲",14
아이보리 텀블러 350ml 새상품 (킨토st.),"5,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%EB%B3%B4%EB%A6%AC-%ED%85%80%EB%B8%94%EB%9F%AC-350ml-%EC%83%88%EC%83%81%ED%92%88-%ED%82%A8%ED%86%A0st-mopxw8kvyag5/,sseon,"아이보리색 텀블러입니다 헬멧 쓴 귀여운 캐릭터와 벚꽃 디자인이 특징이에요 새상품이며, 350ml 용량으로 휴대하기 좋은 크기입니다 보온/보냉 기능이 있어 사계절 내내 유용하게 사용할 수 있습니다 새상품이구요 킨토제품이랑 비슷합니다^^",6
(2회착용)오디너리먼트 카멜롱울코트,"68,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/2%ED%9A%8C%EC%B0%A9%EC%9A%A9-%EC%98%A4%EB%94%94%EB%84%88%EB%A6%AC%EB%A8%BC%ED%8A%B8-%EC%B9%B4%EB%A9%9C%EB%A1%B1%EC%9A%B8%EC%BD%94%ED%8A%B8-hssho7yts2by/,Suk2,"2회착용, 옷이 많아 팔아요 기장 수선해서 총기장은 108cm입니다 직거래는 둔산2동, 택배비는 +4,000 (크기때문에 반값택배 불가) —————————————————————————— 계좌이체 ❌ 당근페이만!! (계좌번호 공개 안 해요!) 직거래시 비대면 거래로 집 앞 소화전, 당근페이 받은 후 상세 주소 알려드려요. 주소 알려드렸는데 잠수타시거나, 수거 후 에눌 요구하시는 경우가 있어서 참고부탁드립니다🥹🥲",12
여행용 걸이형 파우치 핑크,"2,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%AC%ED%96%89%EC%9A%A9-%EA%B1%B8%EC%9D%B4%ED%98%95-%ED%8C%8C%EC%9A%B0%EC%B9%98-%ED%95%91%ED%81%AC-mat42t6mj9va/,sseon,핑크색 여행용 파우치입니다 걸이형으로 되어있어 편리하게 사용 가능합니다 여러 수납 공간이 있어 다양한 물품을 보관하기 좋습니다 상태는 깨끗합니다,7
한경희 스팀테라피 에스테틱 피부 수분공급 피부관리기 새제품,"10,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%95%9C%EA%B2%BD%ED%9D%AC-%EC%8A%A4%ED%8C%80%ED%85%8C%EB%9D%BC%ED%94%BC-%EC%97%90%EC%8A%A4%ED%85%8C%ED%8B%B1-%ED%94%BC%EB%B6%80-%EC%88%98%EB%B6%84%EA%B3%B5%EA%B8%89-%ED%94%BC%EB%B6%80%EA%B4%80%EB%A6%AC%EA%B8%B0-%EC%83%88%EC%A0%9C%ED%92%88-2fapuvzuq98z/,sseon,"한경희 스팀테라피 FST-1100RD 새제품입니다 박스에 담겨있는 미개봉 상품이에요 촉촉한 피부를 위한 수분 공급과 묵은 각질 제거, 노폐물 배출에 도움을 주는 스팀테라피 제품이에요 간편한 사용법과 세련된 디자인으로 에스테틱 관리를 집에서 편하게 할 수 있습니다 잘작동되는지 확인때문에 오픈만해본 새제품입니다",7
바넥스 런치세트 도시락통 도시락가방 미개봉 새상품,"9,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B0%94%EB%84%A5%EC%8A%A4-%EB%9F%B0%EC%B9%98%EC%84%B8%ED%8A%B8-%EB%8F%84%EC%8B%9C%EB%9D%BD%ED%86%B5-%EB%8F%84%EC%8B%9C%EB%9D%BD%EA%B0%80%EB%B0%A9-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%83%81%ED%92%88-eb5cns16fd58/,sseon,"바넥스 런치세트 미개봉 새상품입니다 도시락 용기 4개와 보냉 가방으로 구성되어 있어요 용기는 1000ML 2개, 125ML 2개로 다양한 음식을 담을 수 있고, 내열/내냉 온도가 -20℃~80℃로 실용적입니다 가볍고 견고한 재질의 신개념 도시락으로 휴대가 간편하며, 아래의 냉매를 사용하면 시원하게 편리하게 사용할 수 있습니다",6
호쿠리쿠 알루미늄 냄비 일본 다시냄비 새상품,"32,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%98%B8%EC%BF%A0%EB%A6%AC%EC%BF%A0-%EC%95%8C%EB%A3%A8%EB%AF%B8%EB%8A%84-%EB%83%84%EB%B9%84-%EC%9D%BC%EB%B3%B8-%EB%8B%A4%EC%8B%9C%EB%83%84%EB%B9%84-%EC%83%88%EC%83%81%ED%92%88-ek5ntw1udksu/,sseon,"호쿠리쿠 알루미늄 냄비입니다 - 99% 알루미늄으로 제작되어 가볍고 튼튼합니다 - 냄비의 산화를 방지하는 알루마이트 코팅으로 높은 화력에도 잘 눌러붙지 않아요 - 3~4인분의 국이나 찌개 요리에 적당하며, 라면 3개 끓이기에 알맞은 크기입니다 - 직화, 하이라이트 사용 가능합니다 일본 식기류 제품 좋아하시는분이면 좋아하실것 같아요  알루미늄 순도 99프로구요  가볍고 요리하기 좋아요  냄비밥 국 찌개 다 가능합니다  사이즈는 중사이즈 입니다 새상품이에요^^",14
(새상품)모던로브 브러쉬 헤어 하프 코트자켓,"78,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EB%AA%A8%EB%8D%98%EB%A1%9C%EB%B8%8C-%EB%B8%8C%EB%9F%AC%EC%89%AC-%ED%97%A4%EC%96%B4-%ED%95%98%ED%94%84-%EC%BD%94%ED%8A%B8%EC%9E%90%EC%BC%93-mx7sqv18tox9/,Suk2,"새상품, 옷이 많아 팔아요 구매가: 131,000원 —————————————————————————— 택배 +3,500원 계좌이체 ❌ 당근페이만!! (계좌번호 공개 안 해요!) 직거래시 비대면 거래로 집 앞 소화전, 당근페이 받은 후 상세 주소 알려드려요. 주소 알려드렸는데 잠수타시거나, 수거 후 에눌 요구하시는 경우가 있어서 참고부탁드립니다🥹🥲",12
(새상품)주드 블루밍 원피스,"30,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EC%A3%BC%EB%93%9C-%EB%B8%94%EB%A3%A8%EB%B0%8D-%EC%9B%90%ED%94%BC%EC%8A%A4-rbasnb8cv6tp/,Suk2,"새상품, 옷이 많아 팔아요 구매가: 38,000원 —————————————————————————— 택배 +3,500원(반값택배는 +2,000원) 계좌이체 ❌ 당근페이만!! (계좌번호 공개 안 해요!) 직거래시 비대면 거래로 집 앞 소화전, 당근페이 받은 후 상세 주소 알려드려요. 주소 알려드렸는데 잠수타시거나, 수거 후 에눌 요구하시는 경우가 있어서 참고부탁드립니다🥹🥲",11
피커스 푸밀라(푸미라) 문라이트,"5,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%94%BC%EC%BB%A4%EC%8A%A4-%ED%91%B8%EB%B0%80%EB%9D%BC-%ED%91%B8%EB%AF%B8%EB%9D%BC-%EB%AC%B8%EB%9D%BC%EC%9D%B4%ED%8A%B8-dhh28puzwhwp/,딩가,"작은 잎의 안쪽은 연두색, 테두리는 짙은 녹색으로 그린 것 같은 무늬가 특징이에요. 물을 좋아하고, 반그늘에서도 잘 자라지만 밝은 간접광에서 무늬발현이 더 잘 돼요. 화분 : 지름 10cm",9
CGV 영화 관람권,"10,000원",세종시 도담동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/cgv-%EC%98%81%ED%99%94-%EA%B4%80%EB%9E%8C%EA%B6%8C-6nnfsdvqikbo/,이박사,"CGV 영화 관람권  26.02.28 까지. 주중, 주말 모두 사용가능합니다. 필요하신 분 챗 주세요~^^",5
삼성 M7 32인치 삼탠바이미,"290,000원",대전 서구 괴정동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-m7-32%EC%9D%B8%EC%B9%98-%EC%82%BC%ED%83%A0%EB%B0%94%EC%9D%B4%EB%AF%B8-x1e6ietxgiuy/,쩌는웅니,"삼성 스마트 모니터 M7 32인치와 삼탠바이미 스탠드입니다 사진처럼 화면 잘 나오고, 리모컨도 포함되어 있습니다 넷플릭스, 유튜브 등 다양한 OTT 서비스를 바로 즐길 수 있어 편리합니다",7
마스터바니 골프 바람막이,"85,000원",충북 청주시 흥덕구 송절동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%88%EC%8A%A4%ED%84%B0%EB%B0%94%EB%8B%88-%EA%B3%A8%ED%94%84-%EB%B0%94%EB%9E%8C%EB%A7%89%EC%9D%B4-n18drzdw7y3y/,5창댁,"마스터바니 골프 바람막이 90사이즈 상의 55-66가능(저는 보통 스몰, 85 입는데 이 옷은 90사이즈가 잘맞았어요) 살에 닿는 느낌이 좋은 찰랑거리고 가벼운 바람막이에요 지금 계절이나 봄에 좋아요! 딱 두번입어 상태 아주좋아요! 그래도 운동할때 입은 옷이라 **골프 장갑 때문에 왼손 소매 끝에만 보풀이 좀 있습니다(사진첨부)** 예민하신분들은 피해주세요^^ 교환 환불 안됩니다~!",10
룰루레몬 Wunder Train HR 레깅스 S 새상품,"65,000원",충북 청주시 흥덕구 송절동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%B0%EB%A3%A8%EB%A0%88%EB%AA%AC-wunder-train-hr-%EB%A0%88%EA%B9%85%EC%8A%A4-s-%EC%83%88%EC%83%81%ED%92%88-5ydq6zgutnwh/,5창댁,"룰루레몬 Wunder Train High-Rise 24 레깅스입니다 부드러운 Everlux™ 원단으로 제작되어 땀을 빠르게 흡수하고 통기성이 좋습니다 쫀쫀한 지지력으로 운동할 때 편안하게 움직일 수 있습니다 라벤더 색상이고, 사이즈는 S입니다 Asia Fit으로 나왔습니다 정가는 138000원입니다",9
"룰루레몬 Align HR 24"" 레깅스","80,000원",충북 청주시 흥덕구 송절동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%B0%EB%A3%A8%EB%A0%88%EB%AA%AC-align-hr-24-%EB%A0%88%EA%B9%85%EC%8A%A4-jhi1souacv63/,5창댁,"룰루레몬 Align HR Pant 24"" 포켓 레깅스 S사이즈 얼라인 워낙 편하고..  텍 안뗀 새상품이에요 안입은것같이 좋아요 여러개라 안입게되서 판매합니다~",6
"룰루레몬 InStill HR Tight 24"" XS","75,000원",충북 청주시 흥덕구 송절동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%B0%EB%A3%A8%EB%A0%88%EB%AA%AC-instill-hr-tight-24-xs-pdpbvox2vy9z/,5창댁,룰루레몬 인스틸 레깅스 텍있는 새상품이에요 세가지색 갖고있을만큼 좋은 레깅스인데 보관만하다가 판매합니다 얼라인만큼 신축성 좋은 레깅스는 아니지만 원단이며 착용감이며 다 좋아서 저는 얼라인이랑 같은사이즈로 입어요(163-53키로) 무엇보다도 얼라인에비해 아주아주 체형 보정력이 좋습니다 근데 불편하지않아요 룰루니까요 특히 골반라인!! 예뻐보이게하는 라인이에요 골반에 커브라인이 있어요,7
instax mini11 블러쉬 핑크 새상품,"100,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/instax-mini11-%EB%B8%94%EB%9F%AC%EC%89%AC-%ED%95%91%ED%81%AC-%EC%83%88%EC%83%81%ED%92%88-9a241cm5oape/,이웃집토박이,"후지필름 인스탁스 미니11 블러쉬 핑크 새상품입니다 - 가볍고 사용하기 쉬운 즉석카메라입니다 - 자동 노출 기능으로 어떤 환경에서도 선명한 사진을 얻을 수 있습니다 - 셀피 모드로 간편하게 셀카를 찍을 수 있습니다 박스, 카메라 본체, AA 배터리 2개 포함되어 있습니다 사진찍으려고 처음 박스 뜯어봤어요 완전 새상품입니다",7
(미개봉) 스타벅스 미니어처 텀블러 키링 핑크 판매,"25,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EB%AF%B8%EB%8B%88%EC%96%B4%EC%B2%98-%ED%85%80%EB%B8%94%EB%9F%AC-%ED%82%A4%EB%A7%81-%ED%95%91%ED%81%AC-%ED%8C%90%EB%A7%A4-o1vgfchq1w9b/,jj,"스타벅스 미니어처 텀블러 키링 핑크 판매 새상품  하자있는지 확인만 함 개당 26,000원  미개봉 화이트까지 2개 일괄 구매시 50000원 가능!",6
깡총핑 서프라이즈 박스1,"5,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B9%A1%EC%B4%9D%ED%95%91-%EC%84%9C%ED%94%84%EB%9D%BC%EC%9D%B4%EC%A6%88-%EB%B0%95%EC%8A%A41-tsj4tpg8hnfy/,jj,깡총핑 확인만 하고 박스 그대로 보관중이라 미개봉 가능합니다  - 당근페이 부탁드려요  - 교환× 환불×,6
고세핸드백 어바웃 숄더백 크림화이트,"10,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EC%84%B8%ED%95%B8%EB%93%9C%EB%B0%B1-%EC%96%B4%EB%B0%94%EC%9B%83-%EC%88%84%EB%8D%94%EB%B0%B1-%ED%81%AC%EB%A6%BC%ED%99%94%EC%9D%B4%ED%8A%B8-3xi9m9sg9pi7/,jj,스크래치에 강해서 편하게 들고 다니기 좋아요  하자 딱히 없습니다!  직거래/당근페이 부탁드려용,7
린백 LB112S 접이식 메쉬 의자,"20,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A6%B0%EB%B0%B1-lb112s-%EC%A0%91%EC%9D%B4%EC%8B%9D-%EB%A9%94%EC%89%AC-%EC%9D%98%EC%9E%90-uarhjkqgg4ge/,고니,"린백 LB112S 접이식 메쉬 의자입니다. 공간 활용에 용이한 접이식 디자인입니다 1년 미만 의자 위에 방석을 깔고 사용해서 깨끗합니다. 당시 45,000원 정도에 구매했는데 2만 원에 판매합니다. 사정상 2/12(목)~ 2/13(금) 14시까지 판매합니다. 둔산동으로 직접 가지러 오셔야 합니다.",7
디즈니 랏쏘 우주복 90 사이즈(+가방포함),"35,000원",대전 서구 도안동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%94%94%EC%A6%88%EB%8B%88-%EB%9E%8F%EC%8F%98-%EC%9A%B0%EC%A3%BC%EB%B3%B5-90-%EC%82%AC%EC%9D%B4%EC%A6%88-%EA%B0%80%EB%B0%A9%ED%8F%AC%ED%95%A8-1en9oa8qeie9/,큐르루,"아가방 디즈니 랏쏘 캐릭터 우주복입니다 입히면 진짜 따뜻하고 너무너무 귀여워요 모자씌우면 미친 귀여움이에요ㅎㅎ 신세계백화점에서 디즈니  팝업했을때 샀어요^^ 사이즈는 90이구요(24개월 이하) 이염없고 상태 좋아요 가방 포함입니다 가방만 4만원, 옷은 9만원 정도 주고 산거에요 ✨️가격제안 안받구요. 비대면 문고리 거래 원해요. ✨️선입금시 상세주소 알려드립니다. ✨️당근페이 합니다. ✨️교환, 환불 불가능합니다.",9
애견 옷 6벌 일괄,"8,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%A0%EA%B2%AC-%EC%98%B7-6%EB%B2%8C-%EC%9D%BC%EA%B4%84-gkb7kto3bx6s/,Gom,사이즈 M×1 사이즈 Lx4 사이즈 XL×1 상태 A급이예요,14
울트라맨 TCG 국내 정식발매 팝니다 .,"60,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9A%B8%ED%8A%B8%EB%9D%BC%EB%A7%A8-tcg-%EA%B5%AD%EB%82%B4-%EC%A0%95%EC%8B%9D%EB%B0%9C%EB%A7%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-nmtcou1qj2dt/,과소비가원인이다,- 구성품 내용 및 상태        . 울트라맨 TCG 국내 정식 발매판 입니다.     . 첫 발매팩 BP03 및 BP01 구성이며       단순 콜렉션 위해서 구매 했습니다 .     . 그외 스타터덱 sd01 및 sd02 있으며 세부       보유 현황은 너무 길어 생략 합니다.     . BP03 부스터 박스 5박스       BP01 부스터 박스 2박스 깡 분량입니다.     . 그외 공식 카드 슬리브 덱박스 일괄 드립니다.,6
청정원 선물세트(2세트),"55,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B2%AD%EC%A0%95%EC%9B%90-%EC%84%A0%EB%AC%BC%EC%84%B8%ED%8A%B8-2%EC%84%B8%ED%8A%B8-czin17ytemgo/,초코짱,두세트 가격입니다 소비기한은 제품마다 상이하며 여유있습니다.,8
기아 타이어 모빌리티 키트,"15,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%B0%EC%95%84-%ED%83%80%EC%9D%B4%EC%96%B4-%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0-%ED%82%A4%ED%8A%B8-4a8fqmm9tnsd/,멋쟁이10,기아 타이어 모빌리티 키트입니다 - 공기 주입기 포함되어 있습니다 - 케이스에 보관되어 있습니다 - 약간의 사용감 있습니다,6
기모 바지 M사이즈 55사이즈 버건디,"5,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%B0%EB%AA%A8-%EB%B0%94%EC%A7%80-m%EC%82%AC%EC%9D%B4%EC%A6%88-55%EC%82%AC%EC%9D%B4%EC%A6%88-%EB%B2%84%EA%B1%B4%EB%94%94-i1xandk941zx/,득템할사람,"기모 바지입니다 색상은 버건디이고, 사이즈는 M입니다 55사이즈 정도 됩니다 안감은 기모로 되어있어 따뜻하게 입을 수 있습니다 ¥당근페이 가능 하며 입금순입니다 €미리 예약 부탁 드리면 감사해요  £에눌은 힘들구요 교환 환불은 어려워요~~^^  ¤샘머리아파트 입니다",7
코러스 라벨프린터 CR-1246AD,"68,000원",대전 유성구 원신흥동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BD%94%EB%9F%AC%EC%8A%A4-%EB%9D%BC%EB%B2%A8%ED%94%84%EB%A6%B0%ED%84%B0-cr-1246ad-xg9u44vkjrix/,나야,코러스라벨프린터 상태 최상 바코드라벨 상품라벨 QR라벨 다 출력 가능합니다 노잉크 스티커라 종이 스티커만 끼워서 쓰시면 됩니다 아주 간편해요 50*40 노잉크 종이스티커 2롤 함께 드립니다,10
헤지스 H20 로고장식 토트백 라지 베이지(거의새상품),"95,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%97%A4%EC%A7%80%EC%8A%A4-h20-%EB%A1%9C%EA%B3%A0%EC%9E%A5%EC%8B%9D-%ED%86%A0%ED%8A%B8%EB%B0%B1-%EB%9D%BC%EC%A7%80-%EB%B2%A0%EC%9D%B4%EC%A7%80-%EA%B1%B0%EC%9D%98%EC%83%88%EC%83%81%ED%92%88-spxyr5733urx/,봄날의꿈79,"헤지스 H20 로고장식 토트백 라지 베이지 색상입니다 정가는 328,000원이며, 현재 215,000원에 판매되고 있는 제품이에요 클래식한 디자인에 H 로고 장식이 포인트로 들어가 있어요 A4 용지 사이즈의 소지품 수납이 가능하여 실용적입니다 숄더 스트랩이 있어 숄더백으로도 활용 가능합니다 딱 3번 들고 출근한게 다에요 ㅠㅠ 거의 새상품 스타일이 좀 안맞는거 같아서 내놓습니다.  더스트백. 개런티카드 다 포함되어있어요.",7
더스크랙 중량봉 팝니다,"35,000원",대전 중구 태평동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8D%94%EC%8A%A4%ED%81%AC%EB%9E%99-%EC%A4%91%EB%9F%89%EB%B4%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-ea3b2r18bat2/,비흡연자입니다,길이 2200mm 무게 20kg 사용감 많습니다,7
베논바이브 가래제거기팝니다,"10,000원",대전 중구 태평동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B2%A0%EB%85%BC%EB%B0%94%EC%9D%B4%EB%B8%8C-%EA%B0%80%EB%9E%98%EC%A0%9C%EA%B1%B0%EA%B8%B0%ED%8C%9D%EB%8B%88%EB%8B%A4-uj6no6zdmd9o/,비흡연자입니다,21년도에 구입해서 한두번 불어보다 효과를 보지못해 보관만 하고 있었습니다 이번에 서랍정리하다가 발견돼 판매합니다 다른 구성품은 구입할때 처럼 다 있습니다. 가격제안 받습니다,6
갤럭시s24 울트라 신지모루 강화유리 팝니나,"4,000원",대전 중구 태평동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9Cs24-%EC%9A%B8%ED%8A%B8%EB%9D%BC-%EC%8B%A0%EC%A7%80%EB%AA%A8%EB%A3%A8-%EA%B0%95%ED%99%94%EC%9C%A0%EB%A6%AC-%ED%8C%9D%EB%8B%88%EB%82%98-k7rzf1d9zg6q/,비흡연자입니다,한장은 제가 쓰고 나머지 한장은 팝니다 구성품은 다 있습니다,5
갤럭시 S20 5G 화이트 128GB 판매합니다,"130,000원",대전 서구 둔산동,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-s20-5g-%ED%99%94%EC%9D%B4%ED%8A%B8-128gb-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-tmopvdmcg2zc/,둥둥,갤럭시 S20 5G 화이트 색상 판매합니다 상태는 사진과 같습니다 - 얇고 가벼운 디자인으로 휴대성이 좋습니다 - 삼성페이를 지원하여 편리하게 결제할 수 있습니다 사진에나와있는그대로 약잔상빼고 나머지깨끗합니다~ 네고는죄송합니다 대신제가가져다드려요,10
스타벅스 체리블라썸 콜드컵 473ml,"6,500원",전북 전주시 완산구 태평동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EC%B2%B4%EB%A6%AC%EB%B8%94%EB%9D%BC%EC%8D%B8-%EC%BD%9C%EB%93%9C%EC%BB%B5-473ml-k333xdptii7k/,너울해,스타벅스 체리블라썸 콜드컵입니다 용량은 473ml입니다. 선물받았는데 예뻐서 사용안하고 보관만 했어요. 안쓰는 텀블러 처분 중이라 내놓습니다.,7
김호중 A LIFE 앨범,"2,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B9%80%ED%98%B8%EC%A4%91-a-life-%EC%95%A8%EB%B2%94-h9an6yjjmgc4/,나무처럼,김호중 A LIFE 앨범입니다 사용안한 새 CD 입니다,7
테일러메이드 스텔스 드라이버 & 우드,"170,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%85%8C%EC%9D%BC%EB%9F%AC%EB%A9%94%EC%9D%B4%EB%93%9C-%EC%8A%A4%ED%85%94%EC%8A%A4-%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%B2%84-%EC%9A%B0%EB%93%9C-zmxfwchywq8j/,당근대장,"테일러메이드 스텔스 드라이버와 우드 세트입니다 드라이버는 10.5도이고, 우드는 5번 우드입니다 샤프트는 TM 50 FLEX-SR입니다 드라이버와 우드 모두 카본 페이스로 비거리 증가에 효과적입니다 드라이버 ㅡ  25만원 우드 ㅡ   17만원  일괄ㅡ   40 만원 시타가능   010  4646  8108",10
타이틀리스트 U505 드라이빙 아이언 3번,"299,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%83%80%EC%9D%B4%ED%8B%80%EB%A6%AC%EC%8A%A4%ED%8A%B8-u505-%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%B9%99-%EC%95%84%EC%9D%B4%EC%96%B8-3%EB%B2%88-mrhe569qourh/,당근대장,"타이틀리스트 U505 드라이빙 아이언 3번입니다 약간의 사용감은 있지만, 전체적으로 A급 상태입니다 - 높은 런치각과 긴 비거리를 제공합니다 - 관용성이 좋습니다 010  4646  8108",12
핑 G430 아이언세트 AWT 2.0 LITE +52 56 교환도 가능,"799,000원",대전 서구 둔산동,끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%95%91-g430-%EC%95%84%EC%9D%B4%EC%96%B8%EC%84%B8%ED%8A%B8-awt-2-0-lite-52-56-%EA%B5%90%ED%99%98%EB%8F%84-%EA%B0%80%EB%8A%A5-nbe2rpj8cjvv/,당근대장,"핑 G430 아이언 세트입니다 상태 좋습니다 5번부터 9번, W(웨지), 52도, 56도 웨지 구성입니다 웨지 세트는  g430세트 웨지보다  더 비싼  상위 웨지 입니다 5~p AWT 2.0 LITE 샤프트  52 56  ns pro 950  G430 아이언은 뛰어난 비거리와 관용성을 제공합니다 - 안정적인 임팩트 - 향상된 타구감 010 4646  8108   전화주시고 쿨거래시  쿨네고  g430  드라이버  ㆍ우드ㆍ유틸ㆍ 핑   퍼터ㆍ캐디백    별도  구입가능합니다  올  핑골프로  구성해서  사용했습니다",10
